company_name,email,website,phone,street,postcode,city,country,founding_year,employee_count,distribution_area,description,source,source_detail,verify_status,verify_code,verify_method,catch_all
IGS Intermodal Container Logistics GmbH,info@igs-logistics.de; info@lastentaxi-muenchen.de; info@saegewerk-transporte.de; info@saidykhan-logistik.de; sales@igs-logistics.de,https://igs-logistics.de/,+49 40 740020,,,,DE,,,,,MVP,"MVP + MainDB_old; pattern_mx_top3:kontakt@igs-logistics.de,office@igs-logistics.de; consolidated_sync:info@igs-logistics.de,info@kltransporte.de,info@lastentaxi-muenchen.de,info@logistic-people.de,info@saegewerk-transporte.de,info@saidykhan-logistik.de,sales@igs-logistics.de",unknown,,smtp_unreachable,false
Ramazan Sahin,info@sahin.de,https://sahin-logistik.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@sahin-logistik.de,office@sahin-logistik.de; consolidated_sync:info@sahin-logistik.de,info@sahin.de",unknown,,smtp_unreachable,false
IGS Intermodal Container Logistics GmbH,info@igs-logistics.de; info@lastentaxi-muenchen.de; info@saegewerk-transporte.de; info@saidykhan-logistik.de; sales@igs-logistics.de,https://igs-logistics.de/,+49 40 740020,,,,DE,,,,,MVP,"MVP + MainDB_old; pattern_mx_top3:kontakt@igs-logistics.de,office@igs-logistics.de",unknown,,smtp_unreachable,false
Johann Schäfer Transport GmbH,info@johann-schaefer-transporte.de; kontakt@johann-schaefer-transporte.de; office@johann-schaefer-transporte.de; service@johann-schaefer-transporte.de; vertrieb@johann-schaefer-transporte.de; dirk.glaubitz@schaefer-transport.de; elfie.ostermann@schaefer-transport.de; info@schaefer-transport.de,http://www.johann-schaefer-transporte.de/,+49 2241 879430,,,,DE,,,,"OffeneRegister: de, North Rhine-Westphalia, Köln, status: removed",MVP,"MVP + MainDB_old; pattern_mx:service@johann-schaefer-transporte.de,kontakt@johann-schaefer-transporte.de,vertrieb@johann-schaefer-transporte.de,office@johann-schaefer-transporte.de,info@johann-schaefer-transporte.de; import:dirk.glaubitz@schaefer-transport.de,elfie.ostermann@schaefer-transport.de,info@schaefer-transport.de",unknown,,smtp_unreachable,false
M Larbig,info@schaffner-transport.de; kontakt@schaffner-transport.de; m.larbig@schaffner-transport.de; office@schaffner-transport.de,http://www.schaffner-transport.de/,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:info@schaffner-transport.de,kontakt@schaffner-transport.de,office@schaffner-transport.de",unknown,,smtp_unreachable,false
Scheck Lagerhaus & Transporte,info@schecktrans.de; kontakt@schecktrans.de; office@schecktrans.de; verwaltung@schecktrans.de,https://schecktrans.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:info@schecktrans.de,kontakt@schecktrans.de,office@schecktrans.de",unknown,,smtp_unreachable,false
Leonhard H. Knubben Spedition GmbH,info@schwarzer-logistics.com,https://www.knubben.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + Exilon_emails; pattern_mx_top3:kontakt@knubben.de,office@knubben.de; consolidated_sync:info@knubben.de,info@schwarzer-logistics.com",unknown,,smtp_unreachable,false
Seitz GmbH Int. Trans.,info@seitz-transporte.de; kontakt@seitz-transporte.de; mail@seitz-transporte.de; office@seitz-transporte.de,https://seitz-transporte.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:info@seitz-transporte.de,kontakt@seitz-transporte.de,office@seitz-transporte.de",unknown,,smtp_unreachable,false
Senel Transporte,dispo@senel-transporte.de; info@senel-transporte.de; kontakt@senel-transporte.de; office@senel-transporte.de,https://senel-transporte.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@senel-transporte.de,office@senel-transporte.de",unknown,,smtp_unreachable,false
SHAM Logistik,info@sham-logistik.de; kontakt@sham-logistik.de; office@sham-logistik.de,https://sham-logistik.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@sham-logistik.de,office@sham-logistik.de",unknown,,smtp_unreachable,false
Sicherheit Nord,info@sicherheit-nord.de; kontakt@sicherheit-nord.de; office@sicherheit-nord.de,https://sicherheit-nord.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@sicherheit-nord.de,office@sicherheit-nord.de",unknown,,smtp_unreachable,false
Service,info@kraftverkehr-leipzig.de; info@kvb.koeln; service@kraftverkehr-leipzig.de,https://lagerloewe.com/standorte/leipzig/,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:info@lagerloewe.com,kontakt@lagerloewe.com,office@lagerloewe.com; consolidated_sync:info@kraftverkehr-leipzig.de,info@kvb.koeln,service@iw-transport.de,service@kraftverkehr-leipzig.de,service@lagerloewe.com,service@spedition-billhardt.de",unknown,,smtp_unreachable,false
Spedition Bremer GmbH,info@spedition-bremer.de; kontakt@spedition-bremer.de; office@spedition-bremer.de,https://www.spedition-bremer.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + Exilon_emails; pattern_mx_top3:kontakt@spedition-bremer.de,office@spedition-bremer.de",unknown,,smtp_unreachable,false
Fenner Spedition,info@spedition-fenner.de; kontakt@spedition-fenner.de; office@spedition-fenner.de,https://www.spedition-fenner.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + Exilon_emails; pattern_mx_top3:kontakt@spedition-fenner.de,office@spedition-fenner.de",unknown,,smtp_unreachable,false
Spedition Kurth GmbH,info@spedition-kurth.de; kontakt@spedition-kurth.de; office@spedition-kurth.de,https://www.spedition-kurth.de,[phone image]; yes,,,,DE,,,,"OffeneRegister: de, Saxony, Leipzig, status: currently registered",Exilon,"Exilon + Exilon_emails; pattern_mx_top3:kontakt@spedition-kurth.de,office@spedition-kurth.de",unknown,,smtp_unreachable,false
Schlingmann Spedition GmbH,info@spedition-schlingmann.de; kontakt@spedition-schlingmann.de; office@spedition-schlingmann.de,https://www.spedition-schlingmann.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + Exilon_emails; pattern_mx_top3:kontakt@spedition-schlingmann.de,office@spedition-schlingmann.de",unknown,,smtp_unreachable,false
SPESA Zeitfracht,info@spesa.de; kontakt@spesa.de; office@spesa.de; spesa.info@spesa.de,https://spesa.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@spesa.de,office@spesa.de",unknown,,smtp_unreachable,false
Start24 Logistik GmbH,berlininfo@start24-logistik.de; info@start24-logistik.de,http://start24-logistik.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@start24-logistik.de,office@start24-logistik.de",unknown,,smtp_unreachable,false
Peter Schubert STL,info@stl-wittlich.de; kontakt@stl-wittlich.de; office@stl-wittlich.de; service@stl-wittlich.de,https://stl-wittlich.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:info@stl-wittlich.de,kontakt@stl-wittlich.de,office@stl-wittlich.de",unknown,,smtp_unreachable,false
Transpedal Fahrradkurier,info@transpedal.de; webmaster@transpedal.de,https://transpedal.de,,,,,DE,,,,,MainDB,MainDB + MainDB_old,unknown,,smtp_unreachable,false
TTBB Transporte GmbH,info@ttbb.de; kontakt@ttbb.de; office@ttbb.de,http://www.ttbb.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@ttbb.de,office@ttbb.de",unknown,,smtp_unreachable,false
Pegasus Logistik KG Möbelspedition Umzüge,info@umzuege.com; kontakt@umzuege.com; office@umzuege.com,http://www.umzuege.com,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + Exilon_emails; pattern_mx_top3:kontakt@umzuege.com,office@umzuege.com",unknown,,smtp_unreachable,false
Vecturio Logistik,c.koch@vecturio.de; info@vecturio.de; kontakt@vecturio.de; office@vecturio.de,https://vecturio.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@vecturio.de,office@vecturio.de",unknown,,smtp_unreachable,false
Zoll- und Speditionsservice,info-eisenach@zoll-service.com; info@zoll-service.com; kontakt@zoll-service.com; office@zoll-service.com,https://www.zoll-service.com,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + Exilon_emails; pattern_mx_top3:info@zoll-service.com,kontakt@zoll-service.com,office@zoll-service.com",unknown,,smtp_unreachable,false
ArteevTransporte,info@a-und-r-transporte.de; kontakt@a-und-r-transporte.de; office@a-und-r-transporte.de,http://www.a-und-r-transporte.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@a-und-r-transporte.de,office@a-und-r-transporte.de",unknown,,smtp_unreachable,false
aAlpha Express Kurier,info@alphaexpresskurier.com; kontakt@alphaexpresskurier.com; office@alphaexpresskurier.com,http://www.alphaexpresskurier.com,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@alphaexpresskurier.com,office@alphaexpresskurier.com",unknown,,smtp_unreachable,false
Altrans Speditions GmbH,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; info@altrans.fr; kontakt@altrans.fr; office@altrans.fr,https://www.altrans.fr,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@altrans.fr,office@altrans.fr; import:ed436f5053144538958ad06a5005e99a@sentry.wixpress.com",unknown,,smtp_unreachable,false
Agnes Rohrsen AR,info@ar-transporte.de; kontakt@ar-transporte.de; office@ar-transporte.de; info@rohsen-transporte.de,https://ar-transporte.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@ar-transporte.de,office@ar-transporte.de; import:info@ar-transporte.de,info@rohsen-transporte.de",unknown,,smtp_unreachable,false
A-Team UG,info@ateam.de; kontakt@ateam.de; office@ateam.de; info@ateam-dresden.de,https://ateam.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@ateam.de,office@ateam.de; import:info@ateam-dresden.de,info@ateam.de",unknown,,smtp_unreachable,false
Mustermann,kontakt@autotransport-frankfurt.de; office@autotransport-frankfurt.de; mustermann@beispiel.de,http://www.autotransport-frankfurt.de/,,,,,DE,,,,,MainDB,"pattern_mx_top3:kontakt@autotransport-frankfurt.de,office@autotransport-frankfurt.de",unknown,,smtp_unreachable,false
AUWG Schulungsveranstalter,info@auwg.de; kontakt@auwg.de; office@auwg.de,http://www.auwg.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@auwg.de,office@auwg.de",unknown,,smtp_unreachable,false
Christa Bahlinger,info@bahlinger.de; kontakt@bahlinger.de; office@bahlinger.de; info@bahlinger-transporte.de,https://bahlinger.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@bahlinger.de,office@bahlinger.de; import:info@bahlinger-transporte.de,info@bahlinger.de",unknown,,smtp_unreachable,false
R. & J. Beekmann Spedition GmbH,info@beekmann.de; kontakt@beekmann.de; office@beekmann.de,https://www.beekmann.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@beekmann.de,office@beekmann.de",unknown,,smtp_unreachable,false
Johann Birkart Internationale Spedition GmbH & Co. KG,info@birkart.com; kontakt@birkart.com; office@birkart.com,https://www.birkart.com,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@birkart.com,office@birkart.com",unknown,,smtp_unreachable,false
B. I. T. Spedition GmbH,info@bit-spedition.de; kontakt@bit-spedition.de; office@bit-spedition.de,https://www.bit-spedition.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@bit-spedition.de,office@bit-spedition.de",unknown,,smtp_unreachable,false
Nicole Bosch,info@nicole-bosch.de; kontakt@nicole-bosch.de; office@nicole-bosch.de; info@bosch-kurier.de,https://nicole-bosch.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@nicole-bosch.de,office@nicole-bosch.de; import:info@bosch-kurier.de,info@nicole-bosch.de",unknown,,smtp_unreachable,false
Beispiel,beispiel@email.com.,https://www.bundstrans.de/,,,,,DE,,,,,MainDB,MainDB + MainDB_old,unknown,,smtp_unreachable,false
Damla Gülten Cakar,info@cakar.de; kontakt@cakar.de; office@cakar.de; info@cakar-logistik.de,https://cakar.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@cakar.de,office@cakar.de; import:info@cakar-logistik.de,info@cakar.de",unknown,,smtp_unreachable,false
Vera Callehn TDL,info@callehn.de; kontakt@callehn.de; office@callehn.de; info@callehn-logistik.de,https://callehn.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@callehn.de,office@callehn.de; import:info@callehn-logistik.de,info@callehn.de",unknown,,smtp_unreachable,false
Carduck Spedition GmbH,info@carduck.de,https://www.carduck-spedition.de,[phone image]; yes,,,,DE,,,,,Exilon,Exilon + MainDB_old,unknown,,smtp_unreachable,false
CCD Express-Trans.,info@ccd.de; info@duesseldorfcongress.de; kontakt@ccd.de; office@ccd.de,https://ccd.de,,,,,DE,,,,,MainDB,"pattern_mx_top3:kontakt@ccd.de,office@ccd.de; consolidated_sync:info@ccd.de,info@duesseldorfcongress.de; import:info@ccd-logistik.de,info@ccd.de,info@duesseldorfcongress.de",unknown,,smtp_unreachable,false
Columbus Spedition GmbH,info@columbus-spedition.de; kontakt@columbus-spedition.de; office@columbus-spedition.de,https://www.columbus-spedition.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@columbus-spedition.de,office@columbus-spedition.de",unknown,,smtp_unreachable,false
Combisped Hanseatische Spedition GmbH,info@combisped.de; kontakt@combisped.de; office@combisped.de,https://www.combisped.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@combisped.de,office@combisped.de",unknown,,smtp_unreachable,false
André Däbritz,info@daebritz.de; kontakt@daebritz.de; office@daebritz.de; info@daebritz-trans.de,https://daebritz.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@daebritz.de,office@daebritz.de; import:info@daebritz-trans.de,info@daebritz.de",unknown,,smtp_unreachable,false
David Transporte,info@david-transporte.de; kontakt@david-transporte.de; office@david-transporte.de,https://david-transporte.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@david-transporte.de,office@david-transporte.de",unknown,,smtp_unreachable,false
Deltrans Speditions GmbH,info@deltrans.de; kontakt@deltrans.de; office@deltrans.de,https://www.deltrans.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@deltrans.de,office@deltrans.de",unknown,,smtp_unreachable,false
Spedition Deuerling GmbH,info@deuerling.de; kontakt@deuerling.de; office@deuerling.de,https://www.deuerling.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@deuerling.de,office@deuerling.de",unknown,,smtp_unreachable,false
Dialog Spedition und Logistik und Handel GmbH,info@dialog-spedition.com,https://www.dialog-spedition.com,[phone image]; yes,,,,DE,,,,,Exilon,Exilon + MainDB_old,unknown,,smtp_unreachable,false
DS Spedition GmbH,info@ds-spedition.de; kontakt@ds-spedition.de; office@ds-spedition.de,https://www.ds-spedition.de,+49 89 350350; [phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@ds-spedition.de,office@ds-spedition.de",unknown,,smtp_unreachable,false
DuTrans Güterkraft.,info@dutrans.de; kontakt@dutrans.de; office@dutrans.de,https://dutrans.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@dutrans.de,office@dutrans.de",unknown,,smtp_unreachable,false
Hello,hello@dynamic-logistics.de; info@dynamic-logistics.de; info@eclkontor.com; kontakt@dynamic-logistics.de; office@dynamic-logistics.de,https://dynamic-logistics.de/,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@dynamic-logistics.de,office@dynamic-logistics.de; consolidated_sync:hello@dynamic-logistics.de,info@dynamic-logistics.de,info@eclkontor.com",unknown,,smtp_unreachable,false
LANDO GmbH Internationale Spedition u. Transportberatung,info@easteuropetransports.com; kontakt@easteuropetransports.com; office@easteuropetransports.com,https://www.easteuropetransports.com,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@easteuropetransports.com,office@easteuropetransports.com",unknown,,smtp_unreachable,false
Econ Gesellschaft für Osteuropa Logistik Internationale Spedition mbH,info@econ-spedition.de; kontakt@econ-spedition.de; office@econ-spedition.de,https://www.econ-spedition.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@econ-spedition.de,office@econ-spedition.de",unknown,,smtp_unreachable,false
Ilona Edel Edel LBM,info@edel.de,https://edel.de,,,,,DE,,,,,MainDB,"consolidated_sync:info@edel.com,info@edel.de; import:info@edel-lbm.de,info@edel.com,info@edel.de",unknown,,smtp_unreachable,false
Spedition Dören Transport und Logistik GmbH,info@ernst-doeren.de,https://www.ernst-doeren.de,[phone image]; yes,,,,DE,,,,,Exilon,Exilon + MainDB_old,unknown,,smtp_unreachable,false
Eurofreight Spedition Becker GmbH- Aachen,info@eurofreight.de; kontakt@eurofreight.de; office@eurofreight.de,https://www.eurofreight.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@eurofreight.de,office@eurofreight.de",unknown,,smtp_unreachable,false
Euro-Line Internationale Spedition GmbH,info@euroline-gmbh.de; kontakt@euroline-gmbh.de; office@euroline-gmbh.de,https://www.euroline-gmbh.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@euroline-gmbh.de,office@euroline-gmbh.de",unknown,,smtp_unreachable,false
Fahrdienst Eningen,info@fahrdienst.de; kontakt@fahrdienst.de; office@fahrdienst.de; info@fahrdienst-eningen.de,https://fahrdienst.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@fahrdienst.de,office@fahrdienst.de; import:info@fahrdienst-eningen.de,info@fahrdienst.de",unknown,,smtp_unreachable,false
Falken Kurier UG (haftungsbeschränkt),info@falkenkurier-frankfurt.de,https://falkenkurier-frankfurt.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB; consolidated_sync:bott-2@2x.png,info@falkenkurier-frankfurt.de",unknown,,smtp_unreachable,false
fh mailservice gmbh,info@fh-mailservice.de; kontakt@fh-mailservice.de; office@fh-mailservice.de,https://fh-mailservice.de,,,,,DE,,,,,MainDB,"MainDB + MainDB_old; pattern_mx_top3:kontakt@fh-mailservice.de,office@fh-mailservice.de",unknown,,smtp_unreachable,false
Karl Frentzen Möbelspedition,info@frentzen-umzuege.de,https://www.frenzen-umzuege.de,[phone image]; yes,,,,DE,,,,,Exilon,Exilon + MainDB,unknown,,smtp_unreachable,false
Friedrich Schulze Spedition und Logistik GmbH,info@friedrich-schulze.de; kontakt@friedrich-schulze.de; office@friedrich-schulze.de,https://www.friedrich-schulze.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@friedrich-schulze.de,office@friedrich-schulze.de",unknown,,smtp_unreachable,false
GEODIS Logistics Deutschland GmbH,info@geodis.de; kontakt@geodis.de; office@geodis.de,http://www.geodis.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB; pattern_mx_top3:kontakt@geodis.de,office@geodis.de; consolidated_sync:info@geodis.de,photo%20presse%20cr%c3%a9dit%20photo%20@alexmartin.png",unknown,,smtp_unreachable,false
Geo Trans Speditions- und Handelsgesellschaft mbH,info@geotrans.de; kontakt@geotrans.de; office@geotrans.de,https://www.geotrans.de,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@geotrans.de,office@geotrans.de",unknown,,smtp_unreachable,false
Giraud Internationale Speditionsgesellschaft mbH,info@giraud.fr; kontakt@giraud.fr; office@giraud.fr,https://www.giraud.fr,[phone image]; yes,,,,DE,,,,,Exilon,"Exilon + MainDB_old; pattern_mx_top3:kontakt@giraud.fr,office@giraud.fr",unknown,,smtp_unreachable,false
